longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-118.24,34.08,52.0,137.0,26.0,65.0,24.0,4.025,137.5
-120.56,38.39,20.0,1326.0,307.0,563.0,237.0,2.6667,86.6
-117.79,33.68,10.0,2106.0,319.0,1002.0,332.0,8.735,375.3
-119.72,36.8,15.0,3045.0,689.0,1340.0,588.0,3.1953,85.7
-117.55,33.95,17.0,3196.0,444.0,1581.0,462.0,5.9333,229.4
-118.05,33.93,31.0,894.0,203.0,883.0,190.0,3.6771,141.5
-118.24,34.16,52.0,2187.0,284.0,733.0,274.0,9.5823,406.2
-117.62,34.15,16.0,13556.0,1704.0,5669.0,1668.0,6.5138,311.5
-119.03,36.08,19.0,2471.0,431.0,1040.0,426.0,3.25,80.6
-118.32,34.09,34.0,2473.0,1171.0,2655.0,1083.0,1.6331,162.5
-119.67,36.89,15.0,2373.0,364.0,1280.0,386.0,5.308,167.5
-122.01,37.35,33.0,2517.0,496.0,1158.0,443.0,5.0785,289.5
-122.24,38.11,52.0,2111.0,310.0,772.0,323.0,4.775,148.2
-117.6,33.94,26.0,2925.0,575.0,1921.0,501.0,3.1859,153.1
-118.18,33.95,39.0,2121.0,579.0,1991.0,528.0,2.9094,152.2
-118.33,34.1,30.0,5293.0,2446.0,4123.0,2127.0,1.51,187.5
-118.14,33.87,44.0,1607.0,271.0,799.0,283.0,5.084,214.1
-119.8,36.77,52.0,2964.0,512.0,1114.0,486.0,3.8105,87.6
-119.05,35.36,16.0,4507.0,1049.0,2261.0,959.0,3.3261,118.4
-117.46,34.85,7.0,9759.0,1816.0,2933.0,1168.0,3.4912,157.7
-118.23,34.15,26.0,1649.0,522.0,1332.0,483.0,3.1004,257.1
-116.95,33.31,16.0,2921.0,639.0,1838.0,540.0,2.2393,117.0
-121.34,38.69,17.0,1968.0,364.0,996.0,331.0,3.7031,114.3
-121.99,38.35,45.0,1778.0,339.0,839.0,319.0,2.4659,102.9
-117.88,34.06,23.0,6689.0,1124.0,3081.0,1047.0,5.9254,491.2
-117.93,33.64,15.0,1707.0,514.0,1335.0,434.0,2.7543,177.8
-121.85,38.0,24.0,2269.0,584.0,1239.0,542.0,2.0411,100.0
-117.26,33.19,2.0,2629.0,509.0,1044.0,522.0,4.2361,158.5
-116.81,33.9,17.0,2009.0,469.0,820.0,381.0,1.3286,81.8
-117.82,33.81,30.0,2260.0,345.0,1182.0,341.0,6.0705,236.7
-122.4,37.72,47.0,1465.0,306.0,1119.0,315.0,4.2672,219.4
-118.21,33.96,39.0,2265.0,628.0,2323.0,599.0,2.1522,155.3
-122.16,37.75,40.0,1227.0,294.0,928.0,261.0,1.8235,95.2
-121.84,39.73,52.0,502.0,100.0,311.0,100.0,1.5481,200.0
-118.32,33.91,34.0,3041.0,677.0,1920.0,640.0,4.5304,181.3
-122.24,37.47,40.0,1504.0,270.0,689.0,287.0,6.1244,308.8
-117.23,33.38,18.0,3339.0,704.0,1727.0,652.0,2.8393,173.2
-121.94,37.26,21.0,3843.0,716.0,1850.0,705.0,4.6758,264.2
-121.96,36.88,37.0,2846.0,553.0,939.0,433.0,4.7468,294.4
-121.99,36.98,25.0,2113.0,422.0,1365.0,439.0,4.6484,234.6
-117.0,32.7,23.0,2785.0,468.0,1456.0,449.0,4.3714,131.0
-122.15,37.72,47.0,1190.0,251.0,540.0,266.0,3.375,198.3
-117.86,33.8,35.0,1683.0,347.0,1242.0,335.0,3.5172,190.4
-121.93,36.63,28.0,3983.0,852.0,1582.0,778.0,3.5147,313.9
-118.08,34.01,34.0,1914.0,549.0,2122.0,529.0,2.5969,150.2
-121.94,36.57,28.0,3153.0,409.0,569.0,271.0,14.4113,500.001
-121.82,37.25,16.0,2650.0,600.0,1969.0,586.0,3.9461,194.3
-119.55,36.72,6.0,1186.0,234.0,1135.0,218.0,2.1515,63.9
-119.82,36.77,36.0,2252.0,468.0,1117.0,442.0,2.9081,65.6
-117.12,32.73,50.0,2307.0,424.0,887.0,356.0,3.5156,168.8
-122.25,37.79,52.0,902.0,237.0,846.0,227.0,3.625,125.0
-122.54,37.9,48.0,2491.0,460.0,937.0,455.0,4.4375,370.0
-117.13,34.06,4.0,3078.0,510.0,1341.0,486.0,4.9688,163.2
-120.44,37.29,18.0,1260.0,268.0,576.0,263.0,1.7222,101.5
-121.43,38.65,18.0,909.0,198.0,661.0,176.0,3.1696,77.4
-116.95,32.76,13.0,5543.0,857.0,2074.0,737.0,4.9528,266.2
-118.23,33.94,35.0,1090.0,267.0,1339.0,263.0,2.1607,97.6
-121.8,37.35,17.0,2529.0,423.0,1756.0,429.0,5.1017,240.7
-122.3,37.9,38.0,2263.0,522.0,1027.0,509.0,3.5125,224.2
-117.19,33.18,7.0,3561.0,722.0,1921.0,657.0,4.1128,209.7
-117.82,33.72,24.0,3260.0,458.0,1383.0,442.0,6.5987,272.8
-118.24,33.97,38.0,1657.0,467.0,2033.0,443.0,2.1429,118.5
-122.04,37.0,52.0,3365.0,644.0,796.0,333.0,2.9712,116.6
-118.53,34.14,28.0,6920.0,906.0,2515.0,860.0,9.2189,500.001
-120.64,37.2,16.0,2236.0,438.0,1361.0,393.0,2.0066,125.0
-121.96,37.36,33.0,2581.0,623.0,1598.0,628.0,3.5199,261.4
-118.09,33.82,36.0,2219.0,393.0,1042.0,396.0,5.2299,239.8
-122.18,38.07,10.0,4976.0,849.0,2089.0,803.0,5.3288,201.8
-118.27,33.99,35.0,932.0,294.0,1153.0,282.0,1.4886,100.0
-117.23,33.21,34.0,544.0,108.0,348.0,127.0,4.125,164.6
-121.81,37.25,25.0,4096.0,623.0,2128.0,618.0,6.2957,251.8
-117.21,34.51,17.0,4379.0,629.0,1720.0,595.0,5.086,148.4
-118.25,33.96,48.0,1052.0,234.0,793.0,216.0,1.6585,92.9
-120.15,39.36,9.0,2254.0,400.0,694.0,243.0,5.6856,138.1
-119.17,34.27,24.0,4165.0,646.0,2194.0,658.0,6.0661,234.8
-118.09,33.77,26.0,1388.0,409.0,515.0,392.0,1.8015,62.0
-116.26,33.07,17.0,934.0,284.0,452.0,184.0,1.9875,83.7
-118.25,33.91,35.0,1479.0,272.0,963.0,292.0,3.4917,109.5
-122.39,40.59,26.0,1279.0,438.0,1276.0,420.0,1.2404,81.3
-118.28,33.78,20.0,2233.0,591.0,1915.0,558.0,3.2011,169.1
-118.0,33.79,18.0,3679.0,694.0,1820.0,652.0,3.6531,143.5
-122.21,37.49,24.0,2528.0,947.0,2437.0,861.0,2.2746,225.0
-122.35,37.97,43.0,2178.0,482.0,1545.0,471.0,2.5863,112.2
-118.29,33.84,33.0,896.0,208.0,843.0,200.0,3.5,183.0
-119.19,36.06,29.0,1815.0,376.0,1421.0,339.0,1.9091,71.3
-118.44,35.13,34.0,1170.0,290.0,602.0,266.0,1.7917,80.0
-119.21,34.19,15.0,3797.0,692.0,2216.0,675.0,4.7443,229.5
-117.01,32.81,26.0,4499.0,645.0,1866.0,626.0,5.516,185.1
-121.6,37.09,24.0,1511.0,318.0,1052.0,292.0,3.625,350.0
-118.27,33.82,33.0,1596.0,337.0,1650.0,329.0,4.3687,173.5
-118.4,33.88,36.0,1543.0,214.0,474.0,187.0,9.3399,500.001
-122.64,38.25,31.0,2554.0,515.0,1507.0,533.0,3.8,162.6
-122.21,37.84,34.0,3038.0,490.0,1140.0,496.0,7.0548,325.9
-121.34,38.67,35.0,643.0,117.0,331.0,134.0,3.0417,120.7
-122.27,37.82,43.0,1007.0,312.0,558.0,253.0,1.7348,137.5
-122.44,37.77,52.0,2994.0,736.0,1428.0,700.0,3.0766,438.9
-122.63,38.23,45.0,2264.0,504.0,1076.0,472.0,3.0139,194.1
-122.12,37.69,35.0,2681.0,508.0,1580.0,536.0,4.1042,179.1
-120.49,37.28,11.0,1721.0,381.0,1708.0,373.0,1.9535,57.1
-116.88,33.02,16.0,3204.0,541.0,1818.0,529.0,5.2596,171.5
-122.12,38.01,50.0,1738.0,355.0,837.0,363.0,3.609,135.7
-119.68,34.43,33.0,1961.0,462.0,1693.0,445.0,2.9896,236.0
-117.87,33.88,25.0,1808.0,440.0,1342.0,454.0,3.025,156.9
-117.96,34.1,30.0,2775.0,657.0,2847.0,642.0,3.2266,141.8
-124.17,41.8,16.0,2739.0,480.0,1259.0,436.0,3.7557,109.4
-119.59,36.72,18.0,1284.0,193.0,621.0,190.0,4.5375,130.6
-121.0,39.23,15.0,2809.0,450.0,1267.0,408.0,4.0426,191.7
-118.36,33.9,41.0,1355.0,349.0,655.0,329.0,2.9551,205.0
-118.39,33.79,30.0,4402.0,563.0,1582.0,551.0,10.898,500.001
-118.18,34.11,44.0,1346.0,398.0,1204.0,344.0,2.3984,152.2
-117.07,32.77,38.0,3779.0,614.0,1495.0,614.0,4.3529,184.0
-118.54,34.22,35.0,1664.0,300.0,1000.0,309.0,4.6731,224.1
-117.21,32.74,52.0,1245.0,174.0,468.0,193.0,6.9322,334.5
-118.32,33.82,25.0,2587.0,512.0,1219.0,509.0,4.4271,382.1
-117.69,34.04,5.0,4459.0,896.0,2028.0,881.0,4.0096,182.6
-121.95,37.78,4.0,14652.0,2826.0,5613.0,2579.0,6.3942,356.7
-121.04,38.95,22.0,1931.0,445.0,1009.0,407.0,2.75,153.2
-118.95,34.17,9.0,2372.0,312.0,1039.0,321.0,7.6016,344.9
-120.22,36.49,14.0,1508.0,347.0,1679.0,345.0,2.4786,56.0
-119.18,34.19,36.0,4519.0,1081.0,4818.0,1061.0,2.8561,179.1
-117.86,33.82,9.0,1682.0,291.0,1015.0,271.0,6.6603,230.9
-121.82,39.73,44.0,2923.0,659.0,1371.0,626.0,2.2925,85.8
-118.26,34.14,23.0,1336.0,396.0,1255.0,359.0,2.5388,205.0
-116.99,33.77,7.0,10352.0,2007.0,3559.0,1689.0,2.2925,113.1
-120.45,36.85,20.0,1519.0,376.0,1681.0,370.0,2.1759,58.1
-120.93,39.96,15.0,1666.0,351.0,816.0,316.0,2.9559,118.8
-121.8,38.55,11.0,5121.0,899.0,2258.0,901.0,4.7168,223.2
-117.1,33.56,6.0,1868.0,289.0,750.0,247.0,4.3833,307.6
-121.9,37.44,9.0,957.0,139.0,532.0,142.0,8.6675,441.0
-122.77,38.33,32.0,2054.0,324.0,843.0,306.0,4.5875,290.7
-120.56,38.09,34.0,2745.0,559.0,1150.0,491.0,2.3654,94.9
-117.07,32.77,34.0,2245.0,394.0,1849.0,429.0,3.5446,185.5
-117.87,33.7,17.0,3216.0,607.0,1916.0,618.0,4.9153,266.4
-123.24,39.81,25.0,1435.0,304.0,746.0,259.0,1.7788,57.9
-121.97,36.97,24.0,3665.0,870.0,1954.0,833.0,2.8036,228.5
-118.03,33.85,23.0,5495.0,1141.0,2873.0,1004.0,3.9156,224.1
-115.56,32.78,46.0,2511.0,490.0,1583.0,469.0,3.0603,70.8
-122.31,37.92,12.0,1895.0,600.0,983.0,519.0,2.5,195.8
-121.48,38.58,52.0,576.0,146.0,273.0,127.0,2.01,94.3
-122.07,37.91,28.0,1731.0,295.0,810.0,295.0,5.0391,259.8
-118.45,34.28,38.0,1527.0,332.0,1303.0,340.0,3.5714,152.0
-121.84,36.25,20.0,958.0,245.0,590.0,189.0,2.6094,362.5
-122.15,37.71,36.0,998.0,178.0,531.0,183.0,4.0208,191.5
-122.26,37.77,52.0,1670.0,350.0,793.0,299.0,2.9732,282.1
-118.16,33.78,52.0,3248.0,853.0,1819.0,815.0,3.1739,222.9
-122.42,37.78,52.0,989.0,425.0,634.0,341.0,2.4414,275.0
-118.22,33.81,41.0,726.0,166.0,602.0,183.0,3.7885,156.9
-117.9,33.65,27.0,3310.0,598.0,1402.0,563.0,6.632,441.1
-118.02,33.84,35.0,3473.0,563.0,2091.0,580.0,4.4821,214.1
-119.82,36.72,17.0,1276.0,242.0,927.0,238.0,2.6176,54.1
-117.07,32.67,35.0,3200.0,725.0,1723.0,610.0,1.8977,95.6
-118.35,33.89,29.0,2940.0,708.0,2175.0,684.0,3.6486,229.0
-117.67,35.63,32.0,3661.0,787.0,1613.0,706.0,3.0687,63.5
-122.86,38.62,35.0,2597.0,522.0,1231.0,499.0,2.7432,174.0
-122.23,37.48,33.0,3108.0,805.0,1895.0,717.0,3.3015,267.7
-117.99,33.72,14.0,2127.0,537.0,1338.0,475.0,3.628,188.5
-121.51,38.56,43.0,1048.0,312.0,1320.0,294.0,1.0649,137.5
-120.43,38.02,15.0,1613.0,299.0,655.0,251.0,3.6875,186.0
-118.12,33.88,25.0,1768.0,559.0,983.0,488.0,2.6184,243.8
-122.57,37.97,47.0,5416.0,1115.0,2177.0,1027.0,3.5055,382.1
-117.8,33.55,38.0,1757.0,464.0,821.0,426.0,4.1304,433.3
-117.97,33.99,23.0,3335.0,570.0,1560.0,555.0,5.7268,300.3
-118.44,34.31,14.0,4151.0,941.0,3163.0,915.0,4.0301,154.3
-117.1,34.03,24.0,4144.0,826.0,2127.0,772.0,2.5172,96.0
-117.17,32.74,39.0,3803.0,806.0,1567.0,775.0,3.7039,361.5
-118.08,33.92,38.0,1335.0,282.0,1011.0,269.0,3.6908,157.5
-121.97,37.36,36.0,765.0,134.0,306.0,136.0,4.575,247.6
-117.69,33.63,23.0,1444.0,260.0,792.0,253.0,4.9079,273.8
-117.87,34.04,7.0,27700.0,4179.0,15037.0,4072.0,6.6288,339.7
-118.09,33.96,20.0,1911.0,472.0,1407.0,465.0,2.7647,163.0
-121.78,38.66,18.0,4224.0,632.0,1907.0,641.0,4.8226,139.9
-117.25,33.08,13.0,3651.0,465.0,1311.0,435.0,7.5402,340.3
-117.65,33.57,5.0,1998.0,500.0,1185.0,446.0,4.3542,195.6
-121.25,38.68,15.0,1497.0,243.0,730.0,242.0,4.9688,135.6
-118.41,34.21,35.0,1789.0,292.0,897.0,267.0,5.592,239.9
-118.49,34.03,30.0,4061.0,927.0,1487.0,865.0,4.1827,435.1
-117.88,33.9,15.0,1705.0,478.0,759.0,479.0,3.5333,114.4
-118.29,34.0,6.0,1487.0,468.0,1509.0,403.0,1.4639,112.5
-118.37,34.09,33.0,3180.0,865.0,1347.0,841.0,4.0651,500.001
-118.16,33.88,30.0,1694.0,398.0,1181.0,383.0,2.9779,169.5
-118.32,33.84,42.0,1486.0,420.0,897.0,377.0,1.6228,376.1
-122.14,38.01,50.0,1760.0,341.0,741.0,316.0,4.5,178.3
-117.96,34.53,10.0,2907.0,559.0,1681.0,531.0,3.8594,141.0
-122.24,37.8,47.0,2046.0,588.0,1213.0,554.0,2.6292,182.7
-122.3,37.89,52.0,1248.0,283.0,620.0,275.0,4.0875,221.3
-117.86,33.71,36.0,191.0,42.0,208.0,37.0,3.375,157.5
-118.58,34.2,37.0,1389.0,252.0,826.0,249.0,5.015,220.9
-117.64,33.87,2.0,17470.0,2727.0,5964.0,1985.0,6.2308,257.9
-119.35,36.52,39.0,3027.0,608.0,2199.0,592.0,2.6445,62.0
-118.25,33.86,26.0,3022.0,476.0,1852.0,452.0,6.0531,186.4
-122.28,37.85,44.0,1025.0,198.0,506.0,204.0,1.73,147.9
-118.29,33.91,31.0,2025.0,618.0,2231.0,593.0,2.4741,151.2
-117.23,32.75,5.0,1824.0,509.0,892.0,426.0,3.4286,137.5
-121.28,37.92,30.0,1061.0,230.0,851.0,195.0,2.4412,61.6
-121.41,39.04,16.0,1698.0,300.0,731.0,291.0,3.0739,87.2
-121.18,39.23,8.0,2112.0,360.0,782.0,344.0,3.7125,175.0
-118.83,34.33,6.0,6679.0,1164.0,3196.0,1157.0,5.4493,242.6
-119.14,36.29,36.0,788.0,181.0,405.0,180.0,1.47,61.9
-121.89,37.32,43.0,1105.0,241.0,982.0,206.0,2.1149,184.9
-118.28,34.11,52.0,1803.0,437.0,787.0,388.0,4.5781,360.5
-121.83,38.0,15.0,6365.0,1646.0,3838.0,1458.0,2.5495,103.6
-121.3,38.26,19.0,1403.0,276.0,901.0,290.0,3.215,104.6
-121.0,37.64,43.0,311.0,95.0,293.0,94.0,1.2902,67.5
-118.28,34.11,46.0,1156.0,203.0,514.0,213.0,4.2019,352.1
-116.99,34.88,23.0,6060.0,1165.0,2920.0,1072.0,3.1528,69.0
-116.75,32.85,17.0,4863.0,845.0,2266.0,769.0,4.2321,217.4
-119.11,35.39,22.0,984.0,176.0,451.0,170.0,3.25,88.9
-117.81,34.08,13.0,18448.0,2474.0,7775.0,2397.0,7.7876,348.9
-122.27,37.53,43.0,1145.0,230.0,586.0,254.0,3.5,267.4
-117.85,34.14,35.0,1582.0,248.0,654.0,221.0,4.9091,275.0
-121.32,38.7,17.0,3214.0,551.0,1879.0,562.0,4.3643,124.9
-121.31,37.96,52.0,1938.0,332.0,788.0,320.0,3.6094,118.4
-117.98,33.79,35.0,2356.0,478.0,1659.0,480.0,4.1115,179.7
-118.48,34.02,30.0,2027.0,609.0,1425.0,562.0,2.2917,330.8
-117.71,34.02,17.0,12689.0,2426.0,7343.0,2230.0,3.6361,157.7
-121.83,37.26,15.0,3243.0,551.0,1752.0,551.0,5.5849,257.4
-122.04,36.96,32.0,1438.0,306.0,802.0,293.0,4.1964,202.0
-117.8,33.69,13.0,1161.0,289.0,630.0,296.0,3.3438,333.3
-118.29,34.08,25.0,2459.0,823.0,2635.0,763.0,2.4,173.9
-117.24,32.82,20.0,2467.0,332.0,731.0,335.0,7.2559,392.3
-119.74,34.41,30.0,2365.0,417.0,1053.0,409.0,5.5959,346.2
-117.39,34.1,12.0,7184.0,1516.0,4862.0,1235.0,2.4492,103.8
-121.38,37.88,44.0,1158.0,226.0,1094.0,224.0,2.6842,156.3
-122.31,37.94,38.0,1794.0,349.0,810.0,335.0,3.8343,191.4
-118.38,34.18,32.0,3553.0,1060.0,3129.0,1010.0,2.5603,174.2
-117.94,33.73,24.0,4197.0,718.0,2468.0,714.0,5.2563,211.4
-118.24,33.91,40.0,972.0,240.0,761.0,225.0,1.4688,88.2
-118.48,34.25,36.0,1951.0,395.0,1040.0,375.0,5.1619,195.3
-121.6,37.13,14.0,9483.0,1361.0,4108.0,1281.0,7.5,344.5
-122.3,37.81,52.0,572.0,109.0,274.0,82.0,1.8516,85.0
-120.23,37.86,16.0,324.0,61.0,135.0,61.0,2.4615,137.5
-122.0,37.95,9.0,2214.0,256.0,848.0,239.0,6.8145,339.2
-120.02,36.8,25.0,1270.0,255.0,1050.0,245.0,2.1618,55.3
-117.04,32.77,26.0,4263.0,1037.0,2199.0,1010.0,2.734,148.9
-118.04,34.13,22.0,3359.0,643.0,1227.0,588.0,4.645,276.2
-119.03,35.45,14.0,3520.0,604.0,1748.0,582.0,4.3162,87.1
-118.11,33.83,36.0,1726.0,287.0,820.0,288.0,5.5767,218.1
-118.55,34.28,16.0,8879.0,1239.0,3468.0,1200.0,8.1125,428.6
-118.18,34.12,52.0,1081.0,311.0,904.0,283.0,1.9219,165.1
-121.99,37.3,28.0,4863.0,901.0,2110.0,868.0,5.1483,342.0
-121.3,38.89,23.0,1750.0,297.0,1012.0,315.0,3.4706,99.3
-117.11,32.73,27.0,3160.0,627.0,1628.0,612.0,3.8864,132.6
-118.12,34.06,25.0,1526.0,388.0,1304.0,378.0,3.1892,214.7
-118.19,33.79,30.0,3107.0,994.0,3543.0,850.0,1.9387,141.7
-117.93,34.12,36.0,294.0,67.0,266.0,80.0,3.5385,134.4
-120.87,38.71,13.0,2692.0,470.0,1302.0,420.0,4.0,167.4
-121.04,39.19,17.0,856.0,167.0,518.0,170.0,3.5859,144.3
-121.47,38.52,42.0,2316.0,515.0,1597.0,522.0,1.8205,60.4
-116.41,33.74,17.0,4289.0,893.0,958.0,440.0,2.4659,177.8
-122.26,37.5,24.0,2307.0,510.0,842.0,507.0,3.6111,341.5
-120.14,36.0,33.0,1726.0,420.0,1371.0,388.0,2.0335,43.9
-117.16,32.75,23.0,2474.0,594.0,1107.0,536.0,2.9705,245.5
-119.7,34.42,52.0,329.0,109.0,291.0,102.0,1.4722,350.0
-118.17,33.79,32.0,2171.0,672.0,3002.0,648.0,2.375,139.7
-119.27,34.27,52.0,459.0,112.0,276.0,107.0,2.375,198.4
-117.31,34.13,38.0,1287.0,284.0,1047.0,269.0,2.2865,65.5
-122.22,40.18,13.0,3719.0,803.0,1754.0,764.0,2.3517,88.9
-119.21,36.1,30.0,1471.0,373.0,1418.0,357.0,1.7432,42.5
-122.16,37.75,24.0,1790.0,454.0,1137.0,386.0,2.537,107.9
-122.79,39.09,20.0,1798.0,395.0,685.0,331.0,1.625,66.8
-117.86,33.75,13.0,1632.0,598.0,3356.0,659.0,1.5054,137.5
-117.25,32.74,36.0,1240.0,310.0,577.0,319.0,2.6625,248.2
-117.93,33.63,10.0,2766.0,732.0,1332.0,646.0,4.6161,226.3
-120.0,38.92,26.0,529.0,116.0,191.0,83.0,3.5,103.6
-117.91,33.87,29.0,1121.0,291.0,762.0,276.0,2.5,143.8
-121.95,37.81,5.0,7178.0,898.0,2823.0,907.0,9.0776,450.4
-117.61,33.43,33.0,1150.0,383.0,604.0,317.0,2.3545,187.5
-122.5,37.76,43.0,2108.0,456.0,1299.0,447.0,3.1406,316.2
-117.99,33.81,42.0,161.0,40.0,157.0,50.0,2.2,153.1
-117.82,33.66,24.0,4227.0,641.0,1605.0,589.0,6.4238,278.4
-121.83,38.43,24.0,1307.0,314.0,917.0,291.0,2.2244,98.1
-122.23,38.33,31.0,3440.0,574.0,1538.0,537.0,5.5368,325.9
-118.16,33.97,32.0,1347.0,434.0,1756.0,438.0,1.9464,190.6
-115.51,32.99,20.0,1402.0,287.0,1104.0,317.0,1.9088,63.7
-118.9,34.2,16.0,6510.0,817.0,2304.0,778.0,7.9943,452.1
-117.68,35.63,18.0,4334.0,641.0,1777.0,661.0,6.0653,105.3
-118.32,34.06,52.0,955.0,100.0,457.0,120.0,15.0001,500.001
-117.93,33.65,29.0,1253.0,375.0,1198.0,362.0,3.5179,225.0
-119.34,36.33,17.0,2250.0,430.0,1218.0,468.0,4.1812,93.7
-122.3,37.97,30.0,4030.0,772.0,1777.0,718.0,3.6393,184.0
-122.27,37.85,52.0,1966.0,347.0,793.0,331.0,2.775,152.5
-122.94,38.49,37.0,3169.0,719.0,777.0,344.0,2.7072,117.1
-117.38,33.89,12.0,3964.0,524.0,1707.0,549.0,5.1624,267.9
-118.58,34.2,21.0,2979.0,744.0,1824.0,692.0,3.5,223.7
-122.25,37.82,26.0,3959.0,1196.0,1749.0,1217.0,3.0233,255.0
-122.07,37.34,35.0,1172.0,184.0,512.0,175.0,7.3561,500.001
-118.21,33.81,40.0,1815.0,428.0,1807.0,413.0,3.0882,160.7
-117.64,34.05,32.0,1129.0,251.0,1378.0,268.0,3.0057,96.9
-117.96,33.76,22.0,2520.0,556.0,2126.0,527.0,3.7734,193.9
-122.16,37.75,46.0,954.0,161.0,429.0,154.0,2.925,142.9
-122.24,37.47,36.0,2021.0,433.0,1117.0,432.0,3.929,303.1
-122.16,37.75,38.0,2457.0,624.0,1516.0,482.0,1.5625,91.7
-117.7,33.56,3.0,2443.0,637.0,1033.0,548.0,4.1379,183.3
-122.15,37.74,43.0,1383.0,275.0,853.0,272.0,3.5083,122.0
-121.42,38.48,13.0,7880.0,1992.0,4749.0,1882.0,1.9657,116.0
-116.93,33.06,16.0,3490.0,545.0,1628.0,535.0,4.8836,239.9
-118.29,33.72,25.0,2469.0,584.0,1253.0,535.0,3.1932,257.5
-117.67,34.04,16.0,3260.0,501.0,1973.0,535.0,4.6563,162.0
-117.86,33.88,20.0,3977.0,540.0,1886.0,541.0,6.5843,272.2
-118.34,33.87,34.0,1069.0,217.0,601.0,212.0,4.6406,255.9
-122.42,37.77,52.0,1925.0,568.0,867.0,515.0,2.879,450.0
-118.43,34.01,41.0,1527.0,279.0,746.0,285.0,6.4232,446.6
-122.18,37.79,46.0,2109.0,387.0,922.0,329.0,3.9712,208.1
-118.66,35.2,7.0,9664.0,1692.0,3617.0,1370.0,4.0581,162.9
-121.82,39.75,29.0,7744.0,1375.0,3316.0,1365.0,3.0253,111.4
-118.28,34.04,19.0,460.0,241.0,890.0,229.0,1.6089,162.5
-121.62,39.75,20.0,1173.0,261.0,523.0,258.0,1.0625,92.8
-122.21,37.84,44.0,3424.0,597.0,1358.0,597.0,6.0194,292.3
-119.29,34.24,27.0,4742.0,775.0,1682.0,696.0,6.194,500.001
-117.83,33.75,34.0,2660.0,601.0,1475.0,567.0,3.4152,210.2
-118.35,33.88,44.0,822.0,180.0,480.0,177.0,4.4,225.8
-118.08,34.14,45.0,2923.0,604.0,1903.0,560.0,3.1729,218.7
-118.17,34.86,21.0,2370.0,540.0,1488.0,554.0,2.7361,83.3
-118.97,36.06,26.0,1289.0,262.0,1100.0,244.0,1.975,51.4
-120.89,37.54,30.0,509.0,115.0,275.0,115.0,2.2679,250.0
-122.11,37.71,36.0,4569.0,824.0,1950.0,819.0,4.65,206.8
-118.0,33.81,13.0,2782.0,605.0,1749.0,628.0,4.1276,153.8
-117.61,34.01,25.0,352.0,41.0,99.0,34.0,3.9696,500.0
-118.05,34.1,30.0,2143.0,427.0,1107.0,416.0,4.2321,252.2
-118.4,33.86,18.0,5152.0,1365.0,2286.0,1243.0,5.1677,380.8
-117.79,33.71,16.0,6339.0,862.0,3132.0,825.0,7.1069,313.4
-117.99,33.88,25.0,3401.0,509.0,1503.0,498.0,6.6704,240.6
-117.22,33.22,17.0,3675.0,672.0,1693.0,597.0,3.3882,190.8
-122.31,40.55,11.0,13714.0,2302.0,6511.0,2267.0,3.5522,100.1
-122.45,37.66,35.0,2738.0,509.0,1545.0,493.0,5.3446,263.3
-122.67,38.44,32.0,3771.0,741.0,1786.0,721.0,3.2415,172.2
-116.15,33.64,10.0,1711.0,499.0,1896.0,443.0,1.6557,65.4
-118.14,33.84,43.0,2107.0,439.0,876.0,429.0,3.2024,339.4
-118.22,33.93,39.0,1921.0,483.0,2286.0,470.0,3.0167,130.0
-121.07,39.05,10.0,1813.0,311.0,827.0,287.0,3.6087,182.1
-118.22,33.79,48.0,143.0,41.0,222.0,50.0,1.7,104.2
-117.92,34.08,35.0,1860.0,323.0,1011.0,305.0,3.5536,207.0
-122.68,38.36,8.0,7520.0,1336.0,3833.0,1287.0,4.3278,184.1
-118.31,34.19,27.0,4713.0,1169.0,2372.0,1077.0,3.7015,287.9
-118.15,33.98,37.0,1184.0,290.0,1320.0,276.0,2.3,165.6
-119.04,35.37,46.0,1637.0,338.0,714.0,297.0,2.1818,75.3
-118.29,33.9,42.0,1273.0,309.0,1203.0,348.0,4.4636,162.0
-118.31,34.07,28.0,2362.0,949.0,2759.0,894.0,2.2364,305.6
-120.88,37.52,2.0,1871.0,409.0,707.0,256.0,2.6103,133.6
-117.25,33.65,10.0,1652.0,316.0,725.0,233.0,3.5125,155.6
-121.02,36.94,33.0,1541.0,313.0,880.0,272.0,2.5074,117.7
-120.66,35.28,46.0,2054.0,502.0,1170.0,494.0,2.1786,206.3
-118.35,34.01,33.0,3246.0,601.0,1585.0,603.0,3.6629,353.2
-121.84,37.35,20.0,3375.0,867.0,4610.0,860.0,2.6894,182.2
-117.56,34.42,6.0,4264.0,749.0,2005.0,666.0,3.4695,138.8
-118.36,34.08,52.0,1965.0,480.0,794.0,451.0,3.2824,304.8
-118.38,34.04,45.0,767.0,130.0,254.0,118.0,6.2895,340.4
-118.3,34.02,42.0,2386.0,670.0,2327.0,661.0,1.6699,108.0
-121.92,37.72,22.0,4638.0,716.0,2302.0,687.0,5.347,219.5
-117.84,33.78,26.0,2577.0,434.0,1086.0,432.0,4.6125,229.2
-120.32,37.91,16.0,108.0,18.0,54.0,22.0,4.375,100.0
-117.15,32.91,14.0,1259.0,238.0,889.0,247.0,4.9464,174.8
